idx,Question_no,Set_no,Weak_checked,Strong_checked,Weakest,Strongest
2985,Q186,8,0,0,9999,9999
2986,Q187,8,0,0,9999,9999
2987,Q188,8,0,0,9999,9999
2988,Q189,8,0,0,9999,9999
2989,Q190,8,0,0,9999,9999
2990,Q191,8,0,0,9999,9999
2991,Q192,8,0,0,9999,9999
2992,Q193,8,0,0,9999,9999
2993,Q194,8,0,0,9999,9999
2994,Q195,8,0,0,9999,9999
2995,Q196,8,0,0,9999,9999
2996,Q197,8,0,0,9999,9999
2997,Q198,8,0,0,9999,9999
2998,Q199,8,0,0,9999,9999
2999,Q200,8,0,0,9999,9999
3000,Q201,8,0,0,9999,9999
3001,Q202,8,0,0,9999,9999
3002,Q203,8,0,0,9999,9999
3003,Q204,8,0,0,9999,9999
3004,Q205,8,0,0,9999,9999
3005,Q206,8,0,0,9999,9999
3006,Q207,8,0,0,9999,9999
3007,Q208,8,0,0,9999,9999
3008,Q209,8,0,0,9999,9999
3009,Q210,8,0,0,9999,9999
3010,Q211,8,0,0,9999,9999
3011,Q212,8,0,0,9999,9999
3012,Q213,8,0,0,9999,9999
3013,Q214,8,0,0,9999,9999
3014,Q215,8,0,0,9999,9999
3015,Q216,8,0,0,9999,9999
3016,Q217,8,0,0,9999,9999
3017,Q218,8,0,0,9999,9999
3018,Q219,8,0,0,9999,9999
3019,Q220,8,0,0,9999,9999
3020,Q221,8,0,0,9999,9999
3021,Q222,8,0,0,9999,9999
3022,Q223,8,0,0,9999,9999
3023,Q224,8,0,0,9999,9999
3024,Q225,8,0,0,9999,9999
3025,Q226,8,0,0,9999,9999
3026,Q227,8,0,0,9999,9999
3027,Q228,8,0,0,9999,9999
3028,Q229,8,0,0,9999,9999
3029,Q230,8,0,0,9999,9999
3030,Q231,8,0,0,9999,9999
3031,Q232,8,0,0,9999,9999
3032,Q233,8,0,0,9999,9999
3033,Q234,8,0,0,9999,9999
3034,Q235,8,0,0,9999,9999
3035,Q236,8,0,0,9999,9999
3036,Q237,8,0,0,9999,9999
3037,Q238,8,0,0,9999,9999
3038,Q239,8,0,0,9999,9999
3039,Q240,8,0,0,9999,9999
3040,Q241,8,0,0,9999,9999
3041,Q242,8,0,0,9999,9999
3042,Q243,8,0,0,9999,9999
3043,Q244,8,0,0,9999,9999
3044,Q245,8,0,0,9999,9999
3045,Q246,8,0,0,9999,9999
3046,Q247,8,0,0,9999,9999
3047,Q248,8,0,0,9999,9999
3048,Q249,8,0,0,9999,9999
3049,Q250,8,0,0,9999,9999
3050,Q251,8,0,0,9999,9999
3051,Q252,8,0,0,9999,9999
3052,Q253,8,0,0,9999,9999
3053,Q254,8,0,0,9999,9999
3054,Q255,8,0,0,9999,9999
3055,Q256,8,0,0,9999,9999
3056,Q257,8,0,0,9999,9999
3057,Q258,8,0,0,9999,9999
3058,Q259,8,0,0,9999,9999
3059,Q260,8,0,0,9999,9999
3060,Q261,8,0,0,9999,9999
3061,Q262,8,0,0,9999,9999
3062,Q263,8,0,0,9999,9999
3063,Q264,8,0,0,9999,9999
3064,Q265,8,0,0,9999,9999
3065,Q266,8,0,0,9999,9999
3066,Q267,8,0,0,9999,9999
3067,Q268,8,0,0,9999,9999
3068,Q269,8,0,0,9999,9999
3069,Q270,8,0,0,9999,9999
3070,Q271,8,0,0,9999,9999
3071,Q272,8,0,0,9999,9999
3072,Q273,8,0,0,9999,9999
3073,Q274,8,0,0,9999,9999
3074,Q275,8,0,0,9999,9999
3075,Q276,8,0,0,9999,9999
3076,Q277,8,0,0,9999,9999
3077,Q278,8,0,0,9999,9999
3078,Q279,8,0,0,9999,9999
3079,Q280,8,0,0,9999,9999
3080,Q281,8,0,0,9999,9999
3081,Q282,8,0,0,9999,9999
3082,Q283,8,0,0,9999,9999
3083,Q284,8,0,0,9999,9999
3084,Q285,8,0,0,9999,9999
3085,Q286,8,0,0,9999,9999
3086,Q287,8,0,0,9999,9999
3087,Q288,8,0,0,9999,9999
3088,Q289,8,0,0,9999,9999
3089,Q290,8,0,0,9999,9999
3090,Q291,8,0,0,9999,9999
3091,Q292,8,0,0,9999,9999
3092,Q293,8,0,0,9999,9999
3093,Q294,8,0,0,9999,9999
3094,Q295,8,0,0,9999,9999
3095,Q296,8,0,0,9999,9999
3096,Q297,8,0,0,9999,9999
3097,Q298,8,0,0,9999,9999
3098,Q299,8,0,0,9999,9999
3099,Q300,8,0,0,9999,9999
3100,Q301,8,0,0,9999,9999
3101,Q302,8,0,0,9999,9999
3102,Q303,8,0,0,9999,9999
3103,Q304,8,0,0,9999,9999
3104,Q305,8,0,0,9999,9999
3105,Q306,8,0,0,9999,9999
3106,Q307,8,0,0,9999,9999
3107,Q308,8,0,0,9999,9999
3108,Q309,8,0,0,9999,9999
3109,Q310,8,0,0,9999,9999
3110,Q311,8,0,0,9999,9999
3111,Q312,8,0,0,9999,9999
3112,Q313,8,0,0,9999,9999
3113,Q314,8,0,0,9999,9999
3114,Q315,8,0,0,9999,9999
3115,Q316,8,0,0,9999,9999
3116,Q317,8,0,0,9999,9999
3117,Q318,8,0,0,9999,9999
3118,Q319,8,0,0,9999,9999
3119,Q320,8,0,0,9999,9999
3120,Q321,8,0,0,9999,9999
3121,Q322,8,0,0,9999,9999
3122,Q323,8,0,0,9999,9999
3123,Q324,8,0,0,9999,9999
3124,Q325,8,0,0,9999,9999
3125,Q326,8,0,0,9999,9999
3126,Q327,8,0,0,9999,9999
3127,Q328,8,0,0,9999,9999
3128,Q329,8,0,0,9999,9999
3129,Q330,8,0,0,9999,9999
3130,Q331,8,0,0,9999,9999
3131,Q332,8,0,0,9999,9999
3132,Q333,8,0,0,9999,9999
3133,Q334,8,0,0,9999,9999
3134,Q335,8,0,0,9999,9999
3135,Q336,8,0,0,9999,9999
3136,Q337,8,0,0,9999,9999
3137,Q338,8,0,0,9999,9999
3138,Q339,8,0,0,9999,9999
3139,Q340,8,0,0,9999,9999
3140,Q341,8,0,0,9999,9999
3141,Q342,8,0,0,9999,9999
3142,Q343,8,0,0,9999,9999
3143,Q344,8,0,0,9999,9999
3144,Q345,8,0,0,9999,9999
3145,Q346,8,0,0,9999,9999
3146,Q347,8,0,0,9999,9999
3147,Q348,8,0,0,9999,9999
3148,Q349,8,0,0,9999,9999
3149,Q350,8,0,0,9999,9999
3150,Q351,8,0,0,9999,9999
3151,Q352,8,0,0,9999,9999
3152,Q353,8,0,0,9999,9999
3153,Q354,8,0,0,9999,9999
3154,Q355,8,0,0,9999,9999
3155,Q356,8,0,0,9999,9999
3156,Q357,8,0,0,9999,9999
3157,Q358,8,0,0,9999,9999
3158,Q359,8,0,0,9999,9999
3159,Q360,8,0,0,9999,9999
3160,Q361,8,0,0,9999,9999
3161,Q362,8,0,0,9999,9999
3162,Q363,8,0,0,9999,9999
3163,Q364,8,0,0,9999,9999
3164,Q365,8,0,0,9999,9999
3165,Q366,8,0,0,9999,9999
3166,Q367,8,0,0,9999,9999
3167,Q368,8,0,0,9999,9999
3168,Q369,8,0,0,9999,9999
3169,Q370,8,0,0,9999,9999
3170,Q371,8,0,0,9999,9999
3171,Q372,8,0,0,9999,9999
3172,Q373,8,0,0,9999,9999
3173,Q374,8,0,0,9999,9999
3174,Q375,8,0,0,9999,9999
3175,Q376,8,0,0,9999,9999
3176,Q377,8,0,0,9999,9999
3177,Q378,8,0,0,9999,9999
3178,Q379,8,0,0,9999,9999
3179,Q380,8,0,0,9999,9999
3180,Q381,8,0,0,9999,9999
3181,Q382,8,0,0,9999,9999
3182,Q383,8,0,0,9999,9999
3183,Q384,8,0,0,9999,9999
3184,Q385,8,0,0,9999,9999
3185,Q386,8,0,0,9999,9999
3186,Q387,8,0,0,9999,9999
3187,Q388,8,0,0,9999,9999
3188,Q389,8,0,0,9999,9999
3189,Q390,8,0,0,9999,9999
3190,Q391,8,0,0,9999,9999
3191,Q392,8,0,0,9999,9999
3192,Q393,8,0,0,9999,9999
3193,Q394,8,0,0,9999,9999
3194,Q395,8,0,0,9999,9999
3195,Q396,8,0,0,9999,9999
3196,Q397,8,0,0,9999,9999
3197,Q398,8,0,0,9999,9999
3198,Q399,8,0,0,9999,9999
3199,Q400,8,0,0,9999,9999
